Teacher_ID,School_ID,Subject,Training_Level,Years_of_Experience,Student_Teacher_Ratio
TCH5311,SCH0746,Science,Basic,19,26
TCH5312,SCH0240,Nepali,Basic,4,29
TCH5313,SCH0068,English,Advanced,24,10
TCH5314,SCH0833,Science,Basic,12,23
TCH5315,SCH0302,Math,Advanced,24,14
TCH5316,SCH0089,English,Advanced,22,12
TCH5317,SCH0052,Science,Advanced,3,26
TCH5318,SCH0535,Nepali,Advanced,4,28
TCH5319,SCH0554,English,Advanced,16,12
TCH5320,SCH0653,Math,Basic,8,24
TCH5321,SCH0497,English,Basic,19,25
TCH5322,SCH0779,Math,Basic,1,22
TCH5323,SCH0272,Nepali,Advanced,1,27
TCH5324,SCH0189,Nepali,Advanced,18,12
TCH5325,SCH0867,Math,Basic,16,26
TCH5326,SCH0683,Math,Basic,1,27
TCH5327,SCH0584,Nepali,Basic,3,28
TCH5328,SCH0729,Math,Advanced,27,11
TCH5329,SCH0834,Nepali,Advanced,16,24
TCH5330,SCH0852,Social Studies,Basic,8,22
TCH5331,SCH0833,Math,Basic,3,24
TCH5332,SCH0759,English,Advanced,15,26
TCH5333,SCH0390,Nepali,Advanced,21,14
TCH5334,SCH0510,English,Advanced,8,23
TCH5335,SCH0617,Nepali,Advanced,2,11
TCH5336,SCH0266,Social Studies,Basic,4,20
TCH5337,SCH0655,Math,Advanced,15,24
TCH5338,SCH0300,Social Studies,Advanced,10,29
TCH5339,SCH0526,English,Advanced,24,10
TCH5340,SCH0961,Nepali,Basic,18,26
TCH5341,SCH0917,Nepali,Advanced,17,12
TCH5342,SCH0165,Science,Basic,5,23
TCH5343,SCH0189,English,Advanced,8,14
TCH5344,SCH0316,Science,Basic,12,28
TCH5345,SCH0903,Science,Basic,15,20
TCH5346,SCH0649,Science,Advanced,12,13
TCH5347,SCH0956,Science,Basic,3,22
TCH5348,SCH0051,Math,Basic,10,22
TCH5349,SCH0411,Social Studies,Advanced,16,13
TCH5350,SCH0438,Math,Advanced,29,11
TCH5351,SCH0058,Nepali,Advanced,6,24
TCH5352,SCH0046,Social Studies,Advanced,1,14
TCH5353,SCH0022,Science,Advanced,30,11
TCH5354,SCH0688,Social Studies,Basic,18,29
TCH5355,SCH0892,Science,Basic,6,22
TCH5356,SCH0012,Social Studies,Basic,8,26
TCH5357,SCH0303,Math,Advanced,8,12
TCH5358,SCH0549,Nepali,Advanced,19,24
TCH5359,SCH0132,Social Studies,Advanced,23,14
TCH5360,SCH0126,Social Studies,Basic,18,26
TCH5361,SCH0460,Social Studies,Basic,5,29
TCH5362,SCH0961,English,Basic,14,24
TCH5363,SCH0402,English,Advanced,1,13
TCH5364,SCH0161,Social Studies,Basic,14,22
TCH5365,SCH0916,Nepali,Advanced,13,11
TCH5366,SCH0049,Social Studies,Advanced,10,20
TCH5367,SCH0746,English,Basic,3,27
TCH5368,SCH0595,Nepali,Advanced,20,13
TCH5369,SCH0394,English,Basic,14,27
TCH5370,SCH0658,Math,Advanced,4,11
TCH5371,SCH0893,Nepali,Advanced,24,11
TCH5372,SCH0308,Social Studies,Basic,11,22
TCH5373,SCH0999,Social Studies,Advanced,14,25
TCH5374,SCH0927,Nepali,Advanced,3,12
TCH5375,SCH0433,Nepali,Advanced,27,14
TCH5376,SCH0633,Science,Advanced,12,12
TCH5377,SCH0032,Math,Advanced,10,10
TCH5378,SCH0379,Science,Advanced,6,14
TCH5379,SCH0741,Science,Advanced,5,20
TCH5380,SCH0245,Social Studies,Advanced,11,11
TCH5381,SCH0298,Science,Basic,3,20
TCH5382,SCH0530,English,Advanced,4,22
TCH5383,SCH0232,Nepali,Advanced,18,25
TCH5384,SCH0800,Math,Advanced,10,24
TCH5385,SCH0898,Math,Advanced,12,24
TCH5386,SCH0885,English,Basic,3,20
TCH5387,SCH0439,Math,Basic,10,26
TCH5388,SCH0801,Social Studies,Advanced,3,21
TCH5389,SCH0433,Nepali,Advanced,20,11
TCH5390,SCH0050,English,Basic,8,21
TCH5391,SCH0452,English,Advanced,7,12
TCH5392,SCH0476,English,Advanced,10,26
TCH5393,SCH0127,Nepali,Advanced,5,10
TCH5394,SCH0832,Science,Advanced,6,23
TCH5395,SCH0486,Science,Advanced,1,11
TCH5396,SCH0285,Social Studies,Basic,1,21
TCH5397,SCH0128,Math,Advanced,1,14
TCH5398,SCH0634,English,Basic,14,26
TCH5399,SCH0172,Science,Advanced,19,10
TCH5400,SCH0019,Science,Basic,3,24
TCH5401,SCH0409,Social Studies,Advanced,11,28
TCH5402,SCH0307,English,Advanced,26,13
TCH5403,SCH0824,Nepali,Advanced,13,20
TCH5404,SCH0494,Nepali,Basic,19,24
TCH5405,SCH0691,Math,Advanced,14,20
TCH5406,SCH0846,Social Studies,Advanced,26,13
TCH5407,SCH0661,Science,Advanced,1,10
TCH5408,SCH0503,Math,Advanced,12,20
TCH5409,SCH0790,Math,Advanced,1,22
TCH5410,SCH0272,English,Advanced,1,21
TCH5411,SCH0786,Math,Advanced,27,11
TCH5412,SCH0438,Math,Advanced,21,13
TCH5413,SCH0893,Science,Advanced,24,13
TCH5414,SCH0141,Nepali,Advanced,14,13
TCH5415,SCH0624,Math,Advanced,15,28
TCH5416,SCH0399,Social Studies,Advanced,18,10
TCH5417,SCH0049,Math,Basic,18,26
TCH5418,SCH0645,Math,Advanced,23,11
TCH5419,SCH0131,Science,Basic,9,23
TCH5420,SCH0696,Social Studies,Basic,14,24
TCH5421,SCH0513,Social Studies,Advanced,19,27
TCH5422,SCH0304,English,Advanced,23,10
TCH5423,SCH0826,Nepali,Basic,4,20
TCH5424,SCH0024,Science,Advanced,10,23
TCH5425,SCH0109,Social Studies,Basic,17,24
TCH5426,SCH0392,Science,Advanced,16,12
TCH5427,SCH0540,Science,Basic,15,26
TCH5428,SCH0172,Science,Advanced,26,10
TCH5429,SCH0222,Math,Advanced,17,27
TCH5430,SCH0962,Math,Basic,15,23
TCH5431,SCH0410,Nepali,Basic,13,25
TCH5432,SCH0446,English,Basic,17,27
TCH5433,SCH0404,Social Studies,Advanced,29,11
TCH5434,SCH0527,Science,Advanced,17,12
TCH5435,SCH0617,Science,Advanced,29,12
TCH5436,SCH0257,Nepali,Basic,12,29
TCH5437,SCH0895,Nepali,Advanced,7,20
TCH5438,SCH0172,Math,Advanced,1,10
TCH5439,SCH0931,Math,Advanced,1,28
TCH5440,SCH0167,Science,Basic,8,26
TCH5441,SCH0221,Math,Basic,11,29
TCH5442,SCH0205,Social Studies,Advanced,30,13
TCH5443,SCH0176,Nepali,Basic,7,21
TCH5444,SCH0744,Science,Advanced,24,14
TCH5445,SCH0351,English,Basic,18,26
TCH5446,SCH0401,Science,Advanced,13,12
TCH5447,SCH0780,Social Studies,Advanced,24,12
TCH5448,SCH0594,English,Basic,19,25
TCH5449,SCH0530,Math,Basic,16,25
TCH5450,SCH0858,English,Advanced,5,25
TCH5451,SCH0990,Science,Advanced,18,23
TCH5452,SCH0746,Nepali,Basic,6,20
TCH5453,SCH0834,English,Advanced,18,20
TCH5454,SCH0941,Math,Advanced,5,13
TCH5455,SCH0277,Nepali,Basic,10,20
TCH5456,SCH0758,Social Studies,Basic,4,28
TCH5457,SCH0810,Math,Basic,12,21
TCH5458,SCH0704,Social Studies,Advanced,15,29
TCH5459,SCH0514,Nepali,Basic,17,21
TCH5460,SCH0120,Math,Advanced,18,26
TCH5461,SCH0617,Social Studies,Advanced,13,12
TCH5462,SCH0953,Social Studies,Basic,12,21
TCH5463,SCH0336,Social Studies,Basic,16,26
TCH5464,SCH0639,English,Advanced,6,20
TCH5465,SCH0787,Social Studies,Basic,8,26
TCH5466,SCH0841,English,Basic,13,24
TCH5467,SCH0717,Math,Basic,9,25
TCH5468,SCH0757,Social Studies,Advanced,7,24
TCH5469,SCH0430,Math,Advanced,17,29
TCH5470,SCH0740,Nepali,Basic,19,26
TCH5471,SCH0946,English,Basic,1,25
TCH5472,SCH0375,English,Advanced,28,11
TCH5473,SCH0437,Science,Advanced,8,14
TCH5474,SCH0494,English,Advanced,6,20
TCH5475,SCH0669,Science,Basic,5,29
TCH5476,SCH0557,Science,Basic,18,22
TCH5477,SCH0143,Math,Basic,18,28
TCH5478,SCH0511,Social Studies,Basic,13,23
TCH5479,SCH0143,English,Advanced,8,20
TCH5480,SCH0490,Social Studies,Basic,7,21
TCH5481,SCH0187,English,Advanced,11,21
TCH5482,SCH0427,English,Advanced,4,12
TCH5483,SCH0502,English,Advanced,11,27
TCH5484,SCH0987,Nepali,Advanced,7,13
TCH5485,SCH0917,Math,Advanced,26,10
TCH5486,SCH0801,Social Studies,Basic,7,24
TCH5487,SCH0076,Math,Basic,7,25
TCH5488,SCH0791,Science,Advanced,1,23
TCH5489,SCH0549,Nepali,Basic,4,26
TCH5490,SCH0138,Nepali,Advanced,4,28
TCH5491,SCH0321,Nepali,Advanced,2,26
TCH5492,SCH0109,Math,Advanced,2,29
TCH5493,SCH0783,Math,Advanced,14,11
TCH5494,SCH0476,Math,Basic,3,22
TCH5495,SCH0916,Nepali,Advanced,9,13
TCH5496,SCH0605,Math,Advanced,21,11
TCH5497,SCH0735,English,Basic,12,22
TCH5498,SCH0126,Nepali,Advanced,11,25
TCH5499,SCH0393,Science,Advanced,25,12
TCH5500,SCH0836,Math,Advanced,10,13
TCH5501,SCH0096,Math,Basic,6,25
TCH5502,SCH0997,Nepali,Basic,18,20
TCH5503,SCH0120,English,Advanced,18,21
TCH5504,SCH0796,English,Basic,14,28
TCH5505,SCH0712,Science,Advanced,27,11
TCH5506,SCH0426,Nepali,Advanced,14,12
TCH5507,SCH0941,Social Studies,Advanced,6,10
TCH5508,SCH0385,Science,Basic,9,29
TCH5509,SCH0322,Science,Basic,14,24
TCH5510,SCH0151,Nepali,Basic,1,26
TCH5511,SCH0162,Science,Advanced,28,12
TCH5512,SCH0202,Social Studies,Basic,5,27
TCH5513,SCH0041,Math,Basic,8,27
TCH5514,SCH0276,Social Studies,Advanced,21,14
TCH5515,SCH0413,Math,Basic,4,23
TCH5516,SCH0704,English,Basic,17,21
TCH5517,SCH0534,Social Studies,Basic,1,22
TCH5518,SCH0014,English,Advanced,18,23
TCH5519,SCH0635,Math,Advanced,5,29
TCH5520,SCH0737,Science,Basic,15,25
TCH5521,SCH0233,Science,Advanced,30,11
TCH5522,SCH0958,Social Studies,Advanced,28,14
TCH5523,SCH0227,Nepali,Basic,15,21
TCH5524,SCH0113,Science,Basic,4,23
TCH5525,SCH0887,Math,Basic,9,27
TCH5526,SCH0550,Nepali,Advanced,6,12
TCH5527,SCH0541,Science,Advanced,8,12
TCH5528,SCH0915,Social Studies,Basic,17,28
TCH5529,SCH0909,English,Advanced,12,23
TCH5530,SCH0351,Nepali,Advanced,19,23
TCH5531,SCH0366,Nepali,Basic,14,22
TCH5532,SCH0164,Nepali,Basic,4,29
TCH5533,SCH0888,Math,Advanced,19,22
TCH5534,SCH0762,Science,Advanced,18,24
TCH5535,SCH0759,English,Basic,16,28
TCH5536,SCH0158,Social Studies,Advanced,20,14
TCH5537,SCH0715,Science,Advanced,26,11
TCH5538,SCH0919,English,Basic,14,24
TCH5539,SCH0385,Science,Basic,9,21
TCH5540,SCH0077,Science,Advanced,15,29
TCH5541,SCH0645,Math,Advanced,9,11
TCH5542,SCH0933,Science,Basic,18,28
TCH5543,SCH0960,Science,Basic,18,23
TCH5544,SCH0125,Nepali,Advanced,14,14
TCH5545,SCH0959,English,Basic,11,22
TCH5546,SCH0481,Science,Advanced,27,10
TCH5547,SCH0690,Math,Basic,10,23
TCH5548,SCH0007,Science,Advanced,5,28
TCH5549,SCH0312,Science,Advanced,6,14
TCH5550,SCH0094,Social Studies,Basic,17,20
TCH5551,SCH0974,Social Studies,Advanced,5,11
TCH5552,SCH0984,English,Advanced,7,10
TCH5553,SCH0809,Science,Advanced,28,10
TCH5554,SCH0442,English,Advanced,27,10
TCH5555,SCH0603,English,Basic,14,28
TCH5556,SCH0563,Nepali,Basic,1,23
TCH5557,SCH0625,Science,Advanced,13,12
TCH5558,SCH0108,Math,Advanced,16,13
TCH5559,SCH0022,Science,Advanced,21,13
TCH5560,SCH0187,Social Studies,Basic,13,24
TCH5561,SCH0234,Social Studies,Advanced,14,25
TCH5562,SCH0416,Math,Advanced,13,13
TCH5563,SCH0405,Math,Basic,6,20
TCH5564,SCH0560,Science,Basic,14,25
TCH5565,SCH0529,Science,Basic,18,26
TCH5566,SCH0642,Nepali,Advanced,11,13
TCH5567,SCH0282,Science,Basic,1,29
TCH5568,SCH0733,Nepali,Advanced,26,12
TCH5569,SCH0958,Nepali,Advanced,14,12
TCH5570,SCH0767,Nepali,Advanced,12,20
TCH5571,SCH0653,Social Studies,Basic,2,22
TCH5572,SCH0532,English,Basic,1,20
TCH5573,SCH0949,English,Basic,5,23
TCH5574,SCH0930,Science,Advanced,5,13
TCH5575,SCH0488,English,Basic,17,21
TCH5576,SCH0167,English,Advanced,9,28
TCH5577,SCH0666,Math,Basic,6,22
TCH5578,SCH0841,Science,Advanced,12,29
TCH5579,SCH0422,Math,Advanced,1,20
TCH5580,SCH0087,English,Advanced,9,10
TCH5581,SCH0553,English,Advanced,9,23
TCH5582,SCH0303,Science,Advanced,7,12
TCH5583,SCH0309,English,Basic,3,26
TCH5584,SCH0155,English,Advanced,14,23
TCH5585,SCH0984,Social Studies,Advanced,28,11
TCH5586,SCH0916,Nepali,Advanced,24,10
TCH5587,SCH0642,Science,Advanced,27,14
TCH5588,SCH0724,English,Basic,11,27
TCH5589,SCH0230,English,Advanced,8,23
TCH5590,SCH0201,English,Advanced,13,11
TCH5591,SCH0595,Science,Advanced,26,12
TCH5592,SCH0813,Science,Advanced,4,24
TCH5593,SCH0949,Math,Basic,9,29
TCH5594,SCH0224,English,Advanced,9,11
TCH5595,SCH0447,Nepali,Basic,5,25
TCH5596,SCH0570,Science,Advanced,2,21
TCH5597,SCH0864,Science,Advanced,8,29
TCH5598,SCH0366,Science,Basic,1,27
TCH5599,SCH0206,Nepali,Basic,4,22
TCH5600,SCH0843,Nepali,Advanced,15,13
TCH5601,SCH0429,Math,Advanced,18,10
TCH5602,SCH0661,Math,Advanced,11,12
TCH5603,SCH0082,Science,Advanced,19,14
TCH5604,SCH0642,Science,Advanced,26,12
TCH5605,SCH0981,Science,Advanced,30,14
TCH5606,SCH0334,Math,Advanced,16,29
TCH5607,SCH0179,Science,Advanced,7,24
TCH5608,SCH0356,Nepali,Basic,17,21
TCH5609,SCH0539,Nepali,Basic,10,26
TCH5610,SCH0894,Social Studies,Advanced,7,26
TCH5611,SCH0748,English,Basic,18,29
TCH5612,SCH0824,English,Basic,15,28
TCH5613,SCH0464,English,Basic,14,26
TCH5614,SCH0824,Social Studies,Basic,6,20
TCH5615,SCH0655,Social Studies,Basic,19,21
TCH5616,SCH0955,Science,Basic,5,26
TCH5617,SCH0035,Math,Basic,11,24
TCH5618,SCH0142,Social Studies,Advanced,7,12
TCH5619,SCH0145,Math,Basic,5,28
TCH5620,SCH0020,Math,Basic,7,29
TCH5621,SCH0211,Math,Advanced,1,23
TCH5622,SCH0398,Science,Basic,15,26
TCH5623,SCH0636,Science,Basic,6,22
TCH5624,SCH1000,Science,Advanced,2,27
TCH5625,SCH0089,English,Advanced,2,14
TCH5626,SCH0703,Social Studies,Advanced,21,12
TCH5627,SCH0069,Social Studies,Basic,16,20
TCH5628,SCH0860,Nepali,Basic,5,24
TCH5629,SCH0202,Math,Basic,6,24
TCH5630,SCH0520,Social Studies,Advanced,8,13
TCH5631,SCH0535,Nepali,Basic,15,26
TCH5632,SCH0512,Nepali,Basic,13,21
TCH5633,SCH0506,Math,Advanced,1,11
TCH5634,SCH0399,English,Advanced,8,11
TCH5635,SCH0005,Nepali,Advanced,5,12
TCH5636,SCH0002,Social Studies,Basic,8,28
TCH5637,SCH0823,Science,Basic,8,24
TCH5638,SCH0460,Nepali,Basic,3,25
TCH5639,SCH0691,Math,Basic,13,22
TCH5640,SCH0957,Social Studies,Advanced,5,28
TCH5641,SCH0052,Nepali,Basic,7,21
TCH5642,SCH0079,English,Basic,2,22
TCH5643,SCH0502,Social Studies,Advanced,17,22
TCH5644,SCH0652,English,Advanced,5,29
TCH5645,SCH0339,Nepali,Advanced,8,23
TCH5646,SCH0060,Science,Advanced,9,23
TCH5647,SCH0085,Math,Basic,6,28
TCH5648,SCH0632,Social Studies,Basic,10,28
TCH5649,SCH0918,Nepali,Advanced,30,10
TCH5650,SCH0618,Nepali,Advanced,1,11
TCH5651,SCH0605,Science,Advanced,16,13
TCH5652,SCH0413,Science,Basic,6,24
TCH5653,SCH0288,Science,Advanced,10,28
TCH5654,SCH0296,Science,Advanced,19,22
TCH5655,SCH0106,Science,Basic,12,29
TCH5656,SCH0074,Science,Advanced,26,12
TCH5657,SCH0024,Social Studies,Advanced,13,23
TCH5658,SCH0152,Nepali,Advanced,27,10
TCH5659,SCH0442,English,Advanced,19,14
TCH5660,SCH0938,English,Advanced,23,10
TCH5661,SCH0725,English,Basic,8,21
TCH5662,SCH0688,Nepali,Advanced,13,28
TCH5663,SCH0264,English,Basic,7,20
TCH5664,SCH0047,English,Advanced,8,10
TCH5665,SCH0896,Science,Basic,12,26
TCH5666,SCH0118,English,Advanced,10,11
TCH5667,SCH0238,Nepali,Advanced,5,20
TCH5668,SCH0604,Social Studies,Basic,7,29
TCH5669,SCH0640,English,Basic,14,29
TCH5670,SCH0089,Social Studies,Advanced,10,14
TCH5671,SCH0312,Social Studies,Advanced,12,13
TCH5672,SCH0200,Science,Advanced,24,14
TCH5673,SCH0173,English,Advanced,6,14
TCH5674,SCH0604,Math,Basic,13,23
TCH5675,SCH0504,Social Studies,Advanced,20,14
TCH5676,SCH0195,English,Basic,12,22
TCH5677,SCH0411,Nepali,Advanced,26,10
TCH5678,SCH0834,Science,Advanced,2,29
TCH5679,SCH0226,Nepali,Advanced,5,14
TCH5680,SCH0399,English,Advanced,8,10
TCH5681,SCH0150,Science,Basic,12,28
TCH5682,SCH0547,Science,Advanced,28,12
TCH5683,SCH0638,Social Studies,Advanced,19,10
TCH5684,SCH0964,Science,Basic,12,29
TCH5685,SCH0975,Social Studies,Basic,7,25
TCH5686,SCH0124,English,Basic,12,23
TCH5687,SCH0016,Nepali,Basic,4,24
TCH5688,SCH0355,Science,Advanced,7,28
TCH5689,SCH0013,Social Studies,Advanced,1,20
TCH5690,SCH0412,Science,Basic,14,28
TCH5691,SCH0097,Nepali,Advanced,16,29
TCH5692,SCH0240,Math,Advanced,8,24
TCH5693,SCH0345,English,Basic,1,27
TCH5694,SCH0392,Social Studies,Advanced,3,10
TCH5695,SCH0565,Math,Basic,2,25
TCH5696,SCH0870,Math,Advanced,18,12
TCH5697,SCH0705,Math,Advanced,1,10
TCH5698,SCH0472,Social Studies,Basic,11,29
TCH5699,SCH0025,Math,Advanced,27,13
TCH5700,SCH0484,Math,Basic,7,26
TCH5701,SCH0653,English,Basic,14,25
TCH5702,SCH0394,Nepali,Advanced,15,29
TCH5703,SCH0872,Social Studies,Advanced,17,21
TCH5704,SCH0159,English,Advanced,28,14
TCH5705,SCH0349,Social Studies,Advanced,1,24
TCH5706,SCH0177,Math,Advanced,14,14
TCH5707,SCH0984,English,Advanced,27,14
TCH5708,SCH0249,English,Advanced,22,13
TCH5709,SCH0429,Math,Advanced,29,10
TCH5710,SCH0990,Social Studies,Basic,11,23
TCH5711,SCH0459,Social Studies,Advanced,1,22
TCH5712,SCH0269,Science,Basic,12,26
TCH5713,SCH0590,Math,Advanced,7,27
TCH5714,SCH0305,Science,Advanced,2,23
TCH5715,SCH0435,English,Advanced,3,22
TCH5716,SCH0570,Math,Advanced,14,27
TCH5717,SCH0406,Math,Advanced,11,14
TCH5718,SCH0462,English,Advanced,6,27
TCH5719,SCH0663,English,Basic,19,26
TCH5720,SCH0537,Science,Advanced,17,24
TCH5721,SCH0411,English,Advanced,30,12
TCH5722,SCH0992,Science,Basic,15,27
TCH5723,SCH0319,Math,Advanced,9,10
TCH5724,SCH0195,Science,Basic,17,27
TCH5725,SCH0309,Nepali,Basic,5,26
TCH5726,SCH0206,English,Advanced,11,27
TCH5727,SCH0057,Nepali,Basic,3,26
TCH5728,SCH0328,English,Advanced,11,10
TCH5729,SCH0928,Social Studies,Basic,1,22
TCH5730,SCH0182,Nepali,Basic,4,25
TCH5731,SCH0994,English,Basic,12,23
TCH5732,SCH0987,English,Advanced,18,14
TCH5733,SCH0629,Nepali,Basic,4,28
TCH5734,SCH0538,Social Studies,Advanced,8,10
TCH5735,SCH0481,Math,Advanced,9,11
TCH5736,SCH0444,Nepali,Advanced,22,13
TCH5737,SCH0797,Math,Basic,4,28
TCH5738,SCH0762,Science,Advanced,8,29
TCH5739,SCH0056,Science,Advanced,15,24
TCH5740,SCH0745,Nepali,Basic,2,29
TCH5741,SCH0656,Social Studies,Basic,1,22
TCH5742,SCH0459,English,Basic,16,28
TCH5743,SCH0396,English,Basic,10,22
TCH5744,SCH0904,Math,Basic,15,27
TCH5745,SCH0630,Math,Basic,8,29
TCH5746,SCH0583,Social Studies,Basic,11,23
TCH5747,SCH0447,Math,Advanced,10,24
TCH5748,SCH0993,English,Basic,9,20
TCH5749,SCH0877,Social Studies,Basic,5,24
TCH5750,SCH0637,Social Studies,Advanced,17,24
TCH5751,SCH0764,Science,Basic,13,27
TCH5752,SCH0698,Science,Basic,1,28
TCH5753,SCH0870,English,Advanced,14,12
TCH5754,SCH0368,English,Basic,8,20
TCH5755,SCH0641,Social Studies,Basic,16,21
TCH5756,SCH0177,Math,Advanced,21,13
TCH5757,SCH0695,Math,Advanced,26,10
TCH5758,SCH0683,English,Basic,11,21
TCH5759,SCH0981,Social Studies,Advanced,5,14
TCH5760,SCH0071,Science,Basic,11,26
TCH5761,SCH0847,Social Studies,Advanced,15,11
TCH5762,SCH0746,Science,Advanced,8,26
TCH5763,SCH0381,Nepali,Advanced,9,10
TCH5764,SCH0231,Nepali,Advanced,21,10
TCH5765,SCH0793,English,Advanced,7,13
TCH5766,SCH0802,Math,Advanced,12,13
TCH5767,SCH0649,English,Advanced,9,13
TCH5768,SCH0605,Nepali,Advanced,16,10
TCH5769,SCH0034,Nepali,Basic,12,26
TCH5770,SCH0833,Science,Advanced,5,23
TCH5771,SCH0346,Math,Basic,10,22
TCH5772,SCH0314,Social Studies,Basic,17,25
TCH5773,SCH0285,Nepali,Basic,11,29
TCH5774,SCH0648,Social Studies,Advanced,13,11
TCH5775,SCH0831,English,Basic,6,21
TCH5776,SCH0962,Math,Basic,4,29
TCH5777,SCH0449,Science,Advanced,5,14
TCH5778,SCH0991,Social Studies,Advanced,11,12
TCH5779,SCH0390,English,Advanced,30,11
TCH5780,SCH0075,Social Studies,Basic,18,25
TCH5781,SCH0939,Nepali,Advanced,12,12
TCH5782,SCH0359,Nepali,Advanced,10,29
TCH5783,SCH0617,Science,Advanced,25,14
TCH5784,SCH0634,Nepali,Advanced,10,27
TCH5785,SCH0294,English,Basic,12,21
TCH5786,SCH0489,Science,Basic,10,21
TCH5787,SCH0209,Nepali,Basic,15,21
TCH5788,SCH0530,Nepali,Advanced,17,25
TCH5789,SCH0771,Social Studies,Basic,18,21
TCH5790,SCH0026,Science,Advanced,21,11
TCH5791,SCH0813,Social Studies,Basic,18,21
TCH5792,SCH0518,English,Basic,9,25
TCH5793,SCH0686,Science,Basic,9,23
TCH5794,SCH0444,Social Studies,Advanced,25,13
TCH5795,SCH0561,Nepali,Basic,13,27
TCH5796,SCH0137,Social Studies,Advanced,11,12
TCH5797,SCH0524,English,Basic,15,23
TCH5798,SCH0076,Math,Basic,9,23
TCH5799,SCH0225,Science,Advanced,14,24
TCH5800,SCH0358,Social Studies,Basic,9,24
TCH5801,SCH0146,Social Studies,Basic,3,25
TCH5802,SCH0261,Nepali,Basic,17,21
TCH5803,SCH0380,Social Studies,Basic,4,28
TCH5804,SCH0269,English,Advanced,7,22
TCH5805,SCH0904,Science,Basic,1,23
TCH5806,SCH0984,Social Studies,Advanced,18,10
TCH5807,SCH0621,Social Studies,Basic,8,22
TCH5808,SCH0558,Science,Advanced,25,11
TCH5809,SCH0263,Social Studies,Basic,17,28
TCH5810,SCH0852,Social Studies,Basic,6,21
TCH5811,SCH0813,Social Studies,Advanced,16,23
TCH5812,SCH0382,Science,Basic,9,24
TCH5813,SCH0578,Science,Basic,6,28
TCH5814,SCH0472,Social Studies,Advanced,5,27
TCH5815,SCH0392,Math,Advanced,10,12
TCH5816,SCH0140,English,Basic,15,28
TCH5817,SCH0193,Nepali,Basic,19,20
TCH5818,SCH0439,Social Studies,Advanced,16,24
TCH5819,SCH0578,Social Studies,Basic,7,21
TCH5820,SCH0779,Math,Basic,17,25
TCH5821,SCH0605,Math,Advanced,24,10
TCH5822,SCH0365,Math,Basic,11,23
TCH5823,SCH0197,Science,Advanced,14,14
TCH5824,SCH0498,Social Studies,Advanced,13,28
TCH5825,SCH0499,Math,Basic,4,21
TCH5826,SCH0093,Math,Advanced,11,13
TCH5827,SCH0257,Social Studies,Basic,3,23
TCH5828,SCH0712,Social Studies,Advanced,13,13
TCH5829,SCH0764,Math,Basic,7,21
TCH5830,SCH0712,Math,Advanced,28,13
TCH5831,SCH0781,Social Studies,Advanced,2,13
TCH5832,SCH0018,Social Studies,Advanced,4,22
TCH5833,SCH0652,English,Basic,14,28
TCH5834,SCH0746,Social Studies,Basic,14,25
TCH5835,SCH0929,Science,Basic,1,29
TCH5836,SCH0748,Nepali,Basic,11,26
TCH5837,SCH0660,English,Basic,8,21
TCH5838,SCH0774,Math,Advanced,26,11
TCH5839,SCH0472,Math,Basic,17,24
TCH5840,SCH0105,Science,Advanced,12,20
TCH5841,SCH0924,Science,Basic,3,29
TCH5842,SCH0675,English,Advanced,13,11
TCH5843,SCH0760,Nepali,Basic,13,26
TCH5844,SCH0560,Nepali,Advanced,14,20
TCH5845,SCH0050,Science,Basic,3,27
TCH5846,SCH0434,Math,Basic,5,26
TCH5847,SCH0649,Nepali,Advanced,14,11
TCH5848,SCH0002,Nepali,Basic,7,20
TCH5849,SCH0153,Nepali,Advanced,13,14
TCH5850,SCH0839,Math,Basic,2,21
TCH5851,SCH0644,Science,Basic,5,22
TCH5852,SCH0898,English,Basic,8,28
TCH5853,SCH0579,Math,Basic,17,26
TCH5854,SCH0774,Nepali,Advanced,28,10
TCH5855,SCH0237,Science,Basic,2,23
TCH5856,SCH0710,Nepali,Basic,6,29
TCH5857,SCH0493,Math,Basic,2,23
TCH5858,SCH0251,Social Studies,Advanced,6,26
TCH5859,SCH0646,Nepali,Advanced,15,13
TCH5860,SCH0092,English,Basic,6,24
TCH5861,SCH0273,Social Studies,Basic,9,26
TCH5862,SCH0916,Nepali,Advanced,9,13
TCH5863,SCH0185,English,Basic,7,29
TCH5864,SCH0842,Science,Advanced,1,20
TCH5865,SCH0554,Science,Advanced,13,12
TCH5866,SCH0291,English,Basic,11,21
TCH5867,SCH0878,Science,Basic,19,20
TCH5868,SCH0029,Social Studies,Advanced,30,11
TCH5869,SCH0804,Math,Advanced,1,14
TCH5870,SCH0011,English,Advanced,26,14
TCH5871,SCH0114,Social Studies,Basic,9,24
TCH5872,SCH0092,Nepali,Advanced,17,21
TCH5873,SCH0492,Social Studies,Basic,14,27
TCH5874,SCH0641,Math,Advanced,9,25
TCH5875,SCH0495,Nepali,Basic,16,20
TCH5876,SCH0608,Math,Advanced,29,11
TCH5877,SCH0140,Math,Basic,14,26
TCH5878,SCH0848,English,Basic,12,21
TCH5879,SCH0754,English,Basic,19,20
TCH5880,SCH0053,Nepali,Basic,8,26
TCH5881,SCH0293,Math,Advanced,19,11
TCH5882,SCH0342,Nepali,Advanced,5,23
TCH5883,SCH0966,Nepali,Advanced,23,11
